state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_TN,enrollmetric,pp_stloc_raw_TN,pp_fed_raw_TN,pp_total_raw_TN,pp_site_stloc_raw_TN,pp_site_fed_raw_TN,pp_site_raw_TN,pp_centshare_stloc_raw_TN,pp_centshare_fed_raw_TN,pp_centshare_raw_TN,schoolstloc_raw_TN,schoolfed_raw_TN,schooltot_raw_TN,pp_total_norm_NERDS,ppnutritionsite_raw_TN,ppnutritioncent_raw_TN,countenroll,noaudit,nositecent,adfinvars,distflex,flag_nerds,flag_f33
TN,2018-2019,190,415,Davidson County,Julia Green Elementary,4703180,4703180,43201900330100.0,470318001331,446.0,KG-04,2.0,446,ADA,11571.3642578125,371.060241699219,12318.1175535998,7546.21524663677,0,7838.44394618834,4025.14929571927,371.060227306237,4479.67360741141,5160828.5,165492.859375,5493880.42890549,11572.25604,292.228699551569,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8105,Davidson County,KA @ The Crossings,4703180,4703180,43201900330100.0,470318002460,308.0,05-08,3.0,308,ADA,11094.916015625,1222.10888671875,12473.5177632556,7069.76623376623,851.048701298701,7993.84415584416,4025.14929571927,371.060227306237,4479.67360741141,3417234,376409.5625,3841843.47108271,11722.85349,73.0292207792208,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8002,Davidson County,KIPP Academy Nashville,4703180,4703180,43201900330100.0,470318002103,370.0,05-08,3.0,370,ADA,9315.6435546875,1178.61962890625,11637.9736074114,5290.49459459459,807.55945945946,7158.3,4025.14929571927,371.060227306237,4479.67360741141,3446788.25,436089.28125,4306050.23474222,10913.13244,1060.24594594595,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8095,Davidson County,KIPP Academy Nashville Elementary School,4703180,4703180,43201900330100.0,470318002451,482.0,KG-04,2.0,482,ADA,9870.9873046875,1653.64526367188,11608.0968439259,5845.83817427386,1282.58506224066,7128.42323651452,4025.14929571927,371.060227306237,4479.67360741141,4757816,797057,5595102.6787723,10884.17904,0,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8042,Davidson County,KIPP Nashville College Prep,4703180,4703180,43201900330100.0,470318002347,385.0,05-08,3.0,385,ADA,9498.4189453125,1090.70178222656,11706.9515294893,5473.27012987013,719.641558441558,7227.27792207792,4025.14929571927,371.060227306237,4479.67360741141,3656891.5,419920.1875,4507176.33885339,10979.97855,1034.36623376623,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8085,Davidson County,KIPP Nashville College Prep Elementary,4703180,4703180,43201900330100.0,470318002488,263.0,KG-03,2.0,263,ADA,9905.4873046875,1913.29602050781,13092.3123906814,5880.33840304182,1542.23574144487,8612.63878326996,4025.14929571927,371.060227306237,4479.67360741141,2605143.25,503196.84375,3443278.1587492,12322.52382,1190.06463878327,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8011,Davidson County,KIPP Nashville Collegiate High School,4703180,4703180,43201900330100.0,470318002305,387.0,09-12,4.0,387,ADA,11110.4287109375,786.241088867188,11980.1335557318,7085.27906976744,415.180878552972,7500.45994832041,4025.14929571927,371.060227306237,4479.67360741141,4299736,304275.3125,4636311.68606822,11244.71769,0,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8065,Davidson County,Knowledge Academies High School,4703180,4703180,43201900330100.0,470318002442,356.0,09-12,4.0,356,ADA,11534.7783203125,738.231567382812,12434.047202917,7509.62921348315,367.171348314607,7954.37359550562,4025.14929571927,371.060227306237,4479.67360741141,4106381.25,262810.4375,4426520.80423846,11684.6028,77.5730337078652,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8012,Davidson County,Knowledge Academy,4703180,4703180,43201900330100.0,470318002294,285.0,05-08,3.0,285,ADA,11148.8505859375,799.481262207031,12105.3823793412,7123.70175438596,428.421052631579,7625.70877192982,4025.14929571927,371.060227306237,4479.67360741141,3177422.5,227852.171875,3450033.97811225,11366.0956,73.5859649122807,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,430,Davidson County,Lakeview Elementary,4703180,4703180,43201900330100.0,470318001334,575.0,PK-04,2.0,513,ADA,11833.703125,751.214233398438,13582.4708783666,7808.55360623782,380.153996101364,9102.79727095517,4025.14929571927,371.060227306237,4479.67360741141,6070689.5,385372.90625,6967807.56060205,12797.53359,914.089668615984,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8003,Davidson County,Lead Academy,4703180,4703180,43201900330100.0,470318002122,445.0,09-12,4.0,445,ADA,10520.337890625,750.873718261719,12109.9342815687,6495.18876404494,379.813483146067,7630.2606741573,4025.14929571927,371.060227306237,4479.67360741141,4681550.5,334138.8125,5388920.75529808,11370.50682,755.258426966292,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8013,Davidson County,LEAD Prep Southeast,4703180,4703180,43201900330100.0,470318002286,706.0,05-11,4.0,706,ADA,10192.3349609375,799.639526367188,11575.6580266749,6167.18555240793,428.579320113314,7095.98441926346,4025.14929571927,371.060227306237,4479.67360741141,7195788.5,564545.5,8172414.56683246,10852.74277,500.21954674221,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8005,Davidson County,Liberty Collegiate Academy,4703180,4703180,43201900330100.0,470318002263,442.0,05-08,3.0,442,ADA,9191.73046875,1098.26159667969,10927.4993992666,5166.5814479638,727.201357466063,6447.8257918552,4025.14929571927,371.060227306237,4479.67360741141,4062745,485431.625,4829954.73447584,10224.61596,554.042986425339,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,435,Davidson County,Lockeland Elementary,4703180,4703180,43201900330100.0,470318001755,293.0,KG-04,2.0,293,ADA,11329.4873046875,371.060241699219,12108.5063719165,7304.33788395904,0,7628.83276450512,4025.14929571927,371.060227306237,4479.67360741141,3319539.75,108720.6484375,3547792.36697154,11369.12305,324.494880546075,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,622,Davidson County,Madison Middle,4703180,4703180,43201900330100.0,470318002202,554.0,05-08,3.0,554,ADA,10831.2109375,1451.62524414062,12998.823426906,6806.06137184116,1080.56498194946,8519.14981949459,4025.14929571927,371.060227306237,4479.67360741141,6000490.5,804200.375,7201348.17850592,12231.9242,632.523465703971,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,445,Davidson County,Maplewood High,4703180,4703180,43201900330100.0,470318001337,765.0,09-12,4.0,765,ADA,11016.080078125,1180.53344726562,12713.0827577382,6990.93071895425,809.473202614379,8233.4091503268,4025.14929571927,371.060227306237,4479.67360741141,8427301,903108.0625,9725508.30966973,11955.01455,433.00522875817,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,450,Davidson County,Margaret Allen Middle,4703180,4703180,43201900330100.0,470318001338,425.0,05-08,3.0,425,ADA,11359.0009765625,889.340209960938,13044.6877250585,7333.85176470588,518.28,8565.01411764706,4025.14929571927,371.060227306237,4479.67360741141,4827575.5,377969.59375,5543992.28314985,12276.37103,712.882352941176,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,7001,Davidson County,Martha O' Bryan Center,4703180,4703180,43201900330100.0,470318002521,0.0,PK-PK,1.0,NRD,ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,0,0,0,0,0,1,0
TN,2018-2019,190,456,Davidson County,Martin Luther King Jr School,4703180,4703180,43201900330100.0,470318001962,1269.0,07-12,4.0,1269,ADA,9129.3994140625,371.060241699219,9848.36943089447,5104.24980299448,0,5368.69582348306,4025.14929571927,371.060227306237,4479.67360741141,11585207,470875.4375,12497580.8078051,9178.837299,264.446020488574,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,608,Davidson County,May Werthan Shayne Elementary School,4703180,4703180,43201900330100.0,470318002059,766.0,PK-04,2.0,739,ADA,10356.064453125,652.502746582031,11506.0822677632,6330.91474966171,281.44248985115,7026.40866035183,4025.14929571927,371.060227306237,4479.67360741141,7653131.5,482199.5,8502994.79587703,10785.3173,414.051420838972,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,465,Davidson County,McGavock Elementary,4703180,4703180,43201900330100.0,470318001341,277.0,PK-04,2.0,257,ADA,12417.767578125,862.095275878906,14126.2261365943,8392.6186770428,491.035019455253,9646.55252918288,4025.14929571927,371.060227306237,4479.67360741141,3191366.25,221558.484375,3630440.11710473,13324.4837,762.898832684825,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,470,Davidson County,McGavock High,4703180,4703180,43201900330100.0,470318001342,2292.0,09-12,4.0,2292,ADA,10309.2177734375,601.615173339844,11385.0113037465,6284.06893542757,230.55497382199,6905.33769633508,4025.14929571927,371.060227306237,4479.67360741141,23628728,1378902,26094445.908187,10667.98812,390.713787085515,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,480,Davidson County,McMurray Middle,4703180,4703180,43201900330100.0,470318001344,793.0,05-08,3.0,793,ADA,11092.3720703125,977.927795410156,12842.9989541958,7067.22320302648,606.867591424969,8363.32534678436,4025.14929571927,371.060227306237,4479.67360741141,8796251,775496.75,10184498.1706772,12080.91559,689.234552332913,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,330,Davidson County,Meigs Middle,4703180,4703180,43201900330100.0,470318001317,683.0,05-08,3.0,683,ADA,9973.4345703125,371.060241699219,10790.4686293733,5948.28550512445,0,6310.79502196193,4025.14929571927,371.060227306237,4479.67360741141,6811856,253434.140625,7369890.07386199,10091.82023,362.509516837482,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,437,Davidson County,Middle College High,4703180,4703180,43201900330100.0,470318002101,129.0,09-12,4.0,129,ADA,10613.80859375,619.773376464844,11317.0457004347,6588.65891472868,248.713178294574,6837.37209302326,4025.14929571927,371.060227306237,4479.67360741141,1369181.25,79950.765625,1459898.89535607,10602.12305,0,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,3,Davidson County,MNPS Virtual School,4703180,4703180,43201900330100.0,470318002256,92.0,06-12,4.0,92,ADA,18118.888671875,1209.24499511719,19411.5975204549,14093.7391304348,838.184782608696,14931.9239130435,4025.14929571927,371.060227306237,4479.67360741141,1666937.75,111250.5390625,1785866.97188185,18446.50679,0,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,35,Davidson County,Moses McKissack Middle,4703180,4703180,43201900330100.0,470318001260,308.0,05-08,3.0,308,ADA,13847.63671875,662.68359375,15413.0599710478,9822.48701298701,291.623376623377,10933.3863636364,4025.14929571927,371.060227306237,4479.67360741141,4265072,204106.546875,4747222.47108272,14571.54699,819.275974025974,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,493,Davidson County,Mt. View Elementary,4703180,4703180,43201900330100.0,470318001062,689.0,PK-04,2.0,636,ADA,11144.3193359375,605.502075195312,12540.2239218768,7119.16981132075,234.441823899371,8060.55031446541,4025.14929571927,371.060227306237,4479.67360741141,7087787,385099.3125,7975582.41431366,11787.49805,706.938679245283,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,505,Davidson County,Murrell at Glenn School,4703180,4703180,43201900330100.0,470318002013,43.0,KG-08,3.0,43,ADA,46507.3125,11633.478515625,60441.7433748533,42482.1627906977,11262.4186046512,55962.0697674419,4025.14929571927,371.060227306237,4479.67360741141,1999814.375,500239.59375,2598994.96511869,58208.58582,2217.48837209302,83.4640843859046,0,0,0,0,0,1,0
TN,2018-2019,190,510,Davidson County,Napier Elementary,4703180,4703180,43201900330100.0,470318001350,316.0,PK-04,2.0,268,ADA,13405.4404296875,1666.06018066406,16449.5318163666,9380.29104477612,1295,11969.8582089552,4025.14929571927,371.060227306237,4479.67360741141,3592658,446504.15625,4408474.52678626,15575.98591,1294.5671641791,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8055,Davidson County,Nashville Academy of Computer Science,4703180,4703180,43201900330100.0,470318002424,301.0,05-08,3.0,301,ADA,10371.19921875,1596.95385742188,12759.6702851523,6346.04983388704,1225.89368770764,8279.99667774086,4025.14929571927,371.060227306237,4479.67360741141,3121731,480683.125,3840660.75583083,12000.16226,708.053156146179,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,53,Davidson County,Nashville Big Picture High School,4703180,4703180,43201900330100.0,470318002136,129.0,09-12,4.0,129,ADA,19695.66015625,496.610626220703,20360.5340725277,15670.511627907,125.550387596899,15880.8604651163,4025.14929571927,371.060227306237,4479.67360741141,2540740.25,64062.76953125,2626508.89535607,19366.11576,84.7984496124031,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8044,Davidson County,Nashville Classical,4703180,4703180,43201900330100.0,470318002332,393.0,KG-06,2.0,393,ADA,12119.7900390625,804.701477050781,13007.9560501595,8094.64122137405,433.641221374046,8528.28244274809,4025.14929571927,371.060227306237,4479.67360741141,4763077.5,316247.65625,5112126.72771269,12240.77457,0,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8008,Davidson County,Nashville Prep,4703180,4703180,43201900330100.0,470318002264,343.0,05-08,3.0,343,ADA,10598.39453125,1323.78039550781,12595.2596132423,6573.24489795918,952.720116618076,8115.5860058309,4025.14929571927,371.060227306237,4479.67360741141,3635249.25,454056.65625,4320174.04734211,11840.83282,589.620991253644,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,512,Davidson County,Nashville School Of The Arts,4703180,4703180,43201900330100.0,470318001815,554.0,09-12,4.0,554,ADA,10714.7236328125,371.060241699219,11487.2963510937,6689.57400722022,0,7007.62274368231,4025.14929571927,371.060227306237,4479.67360741141,5935956.5,205567.359375,6363962.17850592,10767.11198,318.048736462094,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,515,Davidson County,Neely's Bend Elementary,4703180,4703180,43201900330100.0,470318001351,268.0,PK-04,2.0,268,ADA,10698.552734375,1091.24682617188,12759.5392790532,6673.40298507463,720.186567164179,8279.86567164179,4025.14929571927,371.060227306237,4479.67360741141,2867212,292454.15625,3419556.52678626,12000.0353,886.276119402985,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8004,Davidson County,New Vision Academy,4703180,4703180,43201900330100.0,470318002235,,,,159,ADA,4025.1494140625,371.060241699219,4479.67360741141,0,0,0,4025.14929571927,371.060227306237,4479.67360741141,639998.75,58998.57421875,712268.103578414,3976.064967,0,83.4640843859046,0,0,0,0,0,1,0
TN,2018-2019,190,525,Davidson County,Norman Binkley Elementary,4703180,4703180,43201900330100.0,470318001353,565.0,PK-04,2.0,531,ADA,11855.7158203125,938.681701660156,13572.1538334001,7830.56685499058,567.621468926554,9092.4802259887,4025.14929571927,371.060227306237,4479.67360741141,6295385.5,498439.96875,7206813.68553546,12787.53541,694.291902071563,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,535,Davidson County,Old Center Elementary,4703180,4703180,43201900330100.0,470318001355,356.0,PK-04,2.0,316,ADA,12963.66796875,914.155151367188,14910.1103162722,8938.51898734177,543.094936708861,10430.4367088608,4025.14929571927,371.060227306237,4479.67360741141,4096519.25,288873.03125,4711594.85994201,14084.14136,948.822784810127,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,540,Davidson County,Paragon Mills Elementary,4703180,4703180,43201900330100.0,470318001356,620.0,PK-04,2.0,544,ADA,11863.1455078125,835.052856445312,13760.4879456467,7837.99632352941,463.992647058824,9280.81433823529,4025.14929571927,371.060227306237,4479.67360741141,6453551,454268.75,7485705.44243181,12970.04891,978.825367647059,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,545,Davidson County,Park Avenue Elementary,4703180,4703180,43201900330100.0,470318001357,365.0,PK-04,2.0,326,ADA,12843.6552734375,1128.1767578125,15500.9128712151,8818.50613496933,757.116564417178,11021.2392638037,4025.14929571927,371.060227306237,4479.67360741141,4187031.75,367785.625,5053297.59601612,14656.68473,1445.61656441718,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,555,Davidson County,Pearl-Cohn High,4703180,4703180,43201900330100.0,470318001924,588.0,09-12,4.0,588,ADA,11856.744140625,1692.54833984375,14055.5579611529,7831.59523809524,1321.4880952381,9575.8843537415,4025.14929571927,371.060227306237,4479.67360741141,6971766,995218.4375,8264668.08115791,13255.99957,422.801020408163,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,565,Davidson County,Pennington Elementary,4703180,4703180,43201900330100.0,470318001360,273.0,PK-04,2.0,253,ADA,13477.6591796875,560.751953125,14987.6380342889,9452.50988142292,189.691699604743,10507.9644268775,4025.14929571927,371.060227306237,4479.67360741141,3409847.75,141870.234375,3791872.42267509,14159.27303,865.762845849802,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,570,Davidson County,Percy Priest Elementary,4703180,4703180,43201900330100.0,470318001361,494.0,KG-04,2.0,494,ADA,11226.900390625,371.060241699219,12011.4266438487,7201.75101214575,0,7531.75303643725,4025.14929571927,371.060227306237,4479.67360741141,5546089,183303.75,5933644.76206124,11275.04364,330.002024291498,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8046,Davidson County,Purpose Prep,4703180,4703180,43201900330100.0,470318002319,384.0,KG-04,2.0,384,ADA,10570.771484375,959.859680175781,11614.0954824114,6545.62239583333,588.799479166667,7134.421875,4025.14929571927,371.060227306237,4479.67360741141,4059176.25,368586.125,4459812.66524598,10889.99229,0,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8100,Davidson County,RePublic High School,4703180,4703180,43201900330100.0,470318002446,666.0,09-12,4.0,666,ADA,10333.763671875,831.860534667969,11496.1015353393,6308.61411411411,460.8003003003,7016.42792792793,4025.14929571927,371.060227306237,4479.67360741141,6882286.5,554019.125,7656403.622536,10775.64503,247.013513513514,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,618,Davidson County,Robert Churchwell Elementary,4703180,4703180,43201900330100.0,470318002201,300.0,PK-04,2.0,284,ADA,13603.064453125,1272.19750976562,15927.9024806508,9577.91549295775,901.137323943662,11448.2288732394,4025.14929571927,371.060227306237,4479.67360741141,3863270.5,361304.09375,4523524.30450484,15070.47791,969.176056338028,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,420,Davidson County,Robert E. Lillard Elementary,4703180,4703180,43201900330100.0,470318001332,268.0,KG-04,2.0,268,ADA,34683.5546875,919.925903320312,37554.3862939786,30658.4067164179,548.865671641791,33074.7126865672,4025.14929571927,371.060227306237,4479.67360741141,9295193,246540.140625,10064575.5267863,36028.57934,1867.44029850746,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8050,Davidson County,Rocketship Nashville Northeast Elementary,4703180,4703180,43201900330100.0,470318002422,427.0,KG-04,2.0,427,ADA,9246.0908203125,1535.39282226562,11614.7883615098,5220.94145199063,1164.33255269321,7135.11475409836,4025.14929571927,371.060227306237,4479.67360741141,3948080.75,655612.6875,4959514.63036467,10890.66375,749.84074941452,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8070,Davidson County,Rocketship United,4703180,4703180,43201900330100.0,470318002453,544.0,KG-04,2.0,544,ADA,8538.7978515625,1275.02160644531,10581.1368427055,4513.64889705882,903.961397058824,6101.46323529412,4025.14929571927,371.060227306237,4479.67360741141,4645106,693611.75,5756138.44243181,9888.957995,683.852941176471,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,595,Davidson County,Rose Park Middle,4703180,4703180,43201900330100.0,470318001365,448.0,05-08,3.0,448,ADA,10414.5126953125,371.060241699219,11198.94592884,6389.36383928571,0,6719.27232142857,4025.14929571927,371.060227306237,4479.67360741141,4665702,166234.984375,5017127.77612031,10487.67324,329.908482142857,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,600,Davidson County,Rosebank Elementary,4703180,4703180,43201900330100.0,470318001366,299.0,PK-04,2.0,262,ADA,12334.19921875,1285.49914550781,14446.9522333656,8309.04961832061,914.43893129771,9967.2786259542,4025.14929571927,371.060227306237,4479.67360741141,3231560,336800.78125,3785101.48514179,13635.29752,743.790076335878,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,7015,Davidson County,Ross Early Learning Center,4703180,4703180,43201900330100.0,470318002386,206.0,PK-PK,1.0,NRD,ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,0,0,0,0,0,1,0
TN,2018-2019,190,607,Davidson County,Ruby Major Elementary,4703180,4703180,43201900330100.0,470318002102,500.0,PK-04,2.0,466,ADA,11601.29296875,593.364929199219,12893.1500022612,7576.14377682403,222.304721030043,8413.47639484979,4025.14929571927,371.060227306237,4479.67360741141,5406202.5,276508.0625,6008207.90105372,12129.51669,615.027896995708,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,610,Davidson County,Shwab Elementary,4703180,4703180,43201900330100.0,470318001368,303.0,PK-04,2.0,262,ADA,13875.599609375,1831.91137695312,16818.1965081748,9850.45038167939,1460.85114503817,12338.5229007634,4025.14929571927,371.060227306237,4479.67360741141,3635407,479960.78125,4406367.48514179,15933.25674,1027.2213740458,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,750,Davidson County,Smith Springs Elementary School,4703180,4703180,43201900330100.0,470318002435,628.0,PK-04,2.0,551,ADA,10673.060546875,851.6845703125,12394.8823188452,6647.9110707804,480.624319419238,7915.20871143376,4025.14929571927,371.060227306237,4479.67360741141,5880856.5,469278.1875,6829580.15768369,11646.64833,786.67332123412,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8001,Davidson County,Smithson Craighead Academy,4703180,4703180,43201900330100.0,470318001941,183.0,KG-04,2.0,183,ADA,12037.4775390625,1166.20776367188,14478.3238806355,8012.32786885246,795.147540983607,9998.65027322404,4025.14929571927,371.060227306237,4479.67360741141,2202858.25,213416.015625,2649533.27015629,13665.6996,1191.17486338798,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,615,Davidson County,Stanford Elementary,4703180,4703180,43201900330100.0,470318001707,414.0,PK-04,2.0,305,ADA,12162.54296875,371.060241699219,13197.4736074114,8137.39344262295,0,8717.8,4025.14929571927,371.060227306237,4479.67360741141,3709575.5,113173.3671875,4025229.45026048,12424.43495,580.406557377049,83.4640843859046,0,0,0,0,0,1,0
TN,2018-2019,190,8006,Davidson County,STEM Prep Academy,4703180,4703180,43201900330100.0,470318002257,534.0,05-08,3.0,534,ADA,9470.6943359375,793.584594726562,10365.4863414938,5445.54494382022,422.524344569288,5885.8127340824,4025.14929571927,371.060227306237,4479.67360741141,5057350.5,423774.15625,5535169.70635769,9679.972331,17.7434456928839,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8075,Davidson County,STEM Prep High School,4703180,4703180,43201900330100.0,470318002431,473.0,09-12,4.0,473,ADA,9608.4833984375,707.210327148438,10419.1894636482,5583.33403805497,336.150105708245,5939.51585623679,4025.14929571927,371.060227306237,4479.67360741141,4544812.5,334510.5,4928276.6163056,9732.015718,20.0317124735729,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,620,Davidson County,Stratford STEM Magnet School,4703180,4703180,43201900330100.0,470318001370,1002.0,05-12,4.0,1002,ADA,11012.0166015625,1207.21789550781,12817.8063419423,6986.86726546906,836.157684630739,8338.13273453094,4025.14929571927,371.060227306237,4479.67360741141,11034041,1209632.375,12843441.9546262,12056.50158,515.107784431138,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,625,Davidson County,Stratton Elementary,4703180,4703180,43201900330100.0,470318001371,503.0,PK-04,2.0,483,ADA,11672.76171875,1013.86560058594,13490.7088040988,7647.61283643892,642.805383022774,9011.03519668737,4025.14929571927,371.060227306237,4479.67360741141,5637944,489697.09375,6516012.35237971,12708.60749,720.616977225673,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,8090,Davidson County,Strive Collegiate Academy,4703180,4703180,43201900330100.0,470318002439,355.0,05-08,3.0,355,ADA,8924.5888671875,739.916564941406,9747.9693820593,4899.43943661972,368.856338028169,5268.29577464789,4025.14929571927,371.060227306237,4479.67360741141,3168229,262670.375,3460529.13063105,9081.540187,0,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,7002,Davidson County,Susan Gray School,4703180,4703180,43201900330100.0,470318002575,0.0,PK-PK,1.0,NRD,ADA,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,0,0,0,0,0,1,0
TN,2018-2019,190,630,Davidson County,Sylvan Park Elementary,4703180,4703180,43201900330100.0,470318001372,434.0,KG-04,2.0,434,ADA,11551.1357421875,515.984191894531,12448.9454968123,7525.98617511521,144.923963133641,7969.27188940092,4025.14929571927,371.060227306237,4479.67360741141,5013193,223937.140625,5402842.34561655,11699.04065,298.361751152074,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,720,Davidson County,The Academy at Hickory Hollow,4703180,4703180,43201900330100.0,470318002303,73.0,12-12,4.0,73,ADA,18370.4375,1076.81359863281,19530.7147033018,14345.2876712329,705.753424657534,15051.0410958904,4025.14929571927,371.060227306237,4479.67360741141,1341041.875,78607.3984375,1425742.17334103,18561.94257,0,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,614,Davidson County,The Academy at Old Cockrill,4703180,4703180,43201900330100.0,470318002192,69.0,12-12,4.0,69,ADA,19774.1484375,863.770385742188,20721.3837523389,15749,492.710144927536,16241.7101449275,4025.14929571927,371.060227306237,4479.67360741141,1364416.25,59600.15625,1429775.47891139,19715.81312,0,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,612,Davidson County,The Academy at Opry Mills,4703180,4703180,43201900330100.0,470318002198,67.0,12-12,4.0,67,ADA,16849.08984375,790.940795898438,17723.4945029338,12823.9402985075,419.880597014925,13243.8208955224,4025.14929571927,371.060227306237,4479.67360741141,1128889,52993.03515625,1187474.13169656,16810.57584,0,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,745,Davidson County,The Cohn Learning Center,4703180,4703180,43201900330100.0,470318002392,78.0,10-12,4.0,78,ADA,23274.791015625,4649.85498046875,28008.1095048473,19249.641025641,4278.79487179487,23528.4358974359,4025.14929571927,371.060227306237,4479.67360741141,1815433.625,362688.6875,2184632.54137809,26777.33725,0,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,208,Davidson County,Thomas A. Edison Elementary,4703180,4703180,43201900330100.0,470318002053,719.0,PK-04,2.0,685,ADA,10490.0380859375,543.890869140625,11888.2911256596,6464.88905109489,172.830656934307,7408.61751824817,4025.14929571927,371.060227306237,4479.67360741141,7185676.5,372565.25,8143479.42107682,11155.71371,770.897810218978,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,633,Davidson County,Thurgood Marshall Middle,4703180,4703180,43201900330100.0,470318002121,936.0,05-08,3.0,936,ADA,10019.740234375,555.4501953125,11130.5090774969,5994.59081196581,184.389957264957,6650.83547008547,4025.14929571927,371.060227306237,4479.67360741141,9378477,519901.375,10418156.4965371,10421.35148,471.854700854701,83.4640843859046,0,0,0,0,0,0,0
TN,2018-2019,190,635,Davidson County,Tom Joy Elementary,4703180,4703180,43201900330100.0,470318001373,392.0,PK-04,2.0,352,ADA,12827.703125,3531.29028320312,17480.4889483205,8802.55397727273,3160.23011363636,13000.8153409091,4025.14929571927,371.060227306237,4479.67360741141,4515351.5,1243014.25,6153132.10980882,16575.08055,1038.03125,83.4640843859046,0,0,0,0,0,0,0
