state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_MN,enrollmetric,pp_stloc_raw_MN,pp_fed_raw_MN,pp_total_raw_MN,pp_site_stloc_raw_MN,pp_site_fed_raw_MN,pp_site_raw_MN,pp_centshare_stloc_raw_MN,pp_centshare_fed_raw_MN,pp_centshare_raw_MN,schoolstloc_raw_MN,schoolfed_raw_MN,schooltot_raw_MN,pp_total_norm_NERDS,pp_activities_cent_fed_raw_MN,pp_activities_cent_stloc_raw_MN,pp_activities_site_fed_raw_MN,pp_activities_site_stloc_raw_MN,pp_capital_cent_fed_raw_MN,pp_capital_cent_stloc_raw_MN,pp_capital_site_fed_raw_MN,pp_capital_site_stloc_raw_MN,pp_cti_cent_fed_raw_MN,pp_cti_cent_stloc_raw_MN,pp_cti_site_fed_raw_MN,pp_cti_site_stloc_raw_MN,pp_distadmin_cent_fed_raw_MN,pp_distadmin_cent_stloc_raw_MN,pp_distadmin_site_fed_raw_MN,pp_distadmin_site_stloc_raw_MN,pp_instructsupport_cent_fed_raw_MN,pp_instructsupport_cent_stloc_raw_MN,pp_instructsupport_site_fed_raw_MN,pp_instructsupport_site_stloc_raw_MN,pp_operations_cent_fed_raw_MN,pp_operations_cent_stloc_raw_MN,pp_operations_site_fed_raw_MN,pp_operations_site_stloc_raw_MN,pp_pupilsupport_cent_fed_raw_MN,pp_pupilsupport_cent_stloc_raw_MN,pp_pupilsupport_site_fed_raw_MN,pp_pupilsupport_site_stloc_raw_MN,pp_reginstruct_cent_fed_raw_MN,pp_reginstruct_cent_stloc_raw_MN,pp_reginstruct_site_fed_raw_MN,pp_reginstruct_site_stloc_raw_MN,pp_schooladmin_cent_fed_raw_MN,pp_schooladmin_cent_stloc_raw_MN,pp_schooladmin_site_fed_raw_MN,pp_schooladmin_site_stloc_raw_MN,pp_sped_cent_fed_raw_MN,pp_sped_cent_stloc_raw_MN,pp_sped_site_fed_raw_MN,pp_sped_site_stloc_raw_MN,pp_stloc_operational_MN,pp_fed_operational_MN,pp_total_operational_MN,pp_transport_cent_fed_raw_MN,pp_transport_cent_stloc_raw_MN,pp_transport_site_fed_raw_MN,pp_transport_site_stloc_raw_MN,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
MN,2018-2019,13,16,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,COLUMBIA HEIGHTS SENIOR HIGH,2709510.0,2709510,24500200400000.0,270951000396.0,1033.0,09-12,4.0,969.01,ADM,14224.47,399.81,14624.28,10078.641046016,4.86159069565845,10083.5026367116,4145.8490934046,394.954634111103,4540.80372751571,13783653.6747,387419.8881,14171073.5628,13759.8210001114,,,,1015.4446393742,1.93243619776885,153.484102331245,,681.540448498983,0.720467281039411,17.4172712355909,,381.847297757505,,558.073105540706,,,0.0428272154054137,245.029741695132,,166.911848174941,,252.289749331792,,1298.34942879846,,308.278046666185,,157.493059927142,199.051991207521,730.123693253939,3.01955604173331,4879.05607785265,,,,464.762427632325,193.206912209368,557.774037419634,1.84203465392514,1033.23581799981,13389.4454491697,397.877563802231,13787.323012972,,1323.37934593038,,,0,0,0,1,0,0,0
MN,2018-2019,13,815,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,Columbia Heights Transition Program,2709510.0,2709510,24500200400000.0,270951005165.0,14.0,09-12,4.0,13.33,ADM,13246.68,394.95,13641.63,9100.83420855213,0,9100.83420855213,4145.84921230307,394.954238559639,4540.80345086271,176578.2444,5264.6835,181842.9279,13458.7116330508,,,,,1.93248312078019,153.483870967741,,,0.720180045011252,17.417104276069,,,,558.072768192048,,,0.0427606901725431,245.030007501875,,,,252.289572393098,,,,308.278319579895,,,199.051762940735,730.123780945236,,,,,,,193.20705176294,557.774193548387,,9100.83420855213,13093.1961290322,393.017516879219,13486.2136459114,,1323.37959489872,,,0,0,0,1,0,0,0
MN,2018-2019,13,813,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,EARLY CHILDHOOD,2709510.0,2709510,24500200400000.0,270951000011.0,63.0,PK-PK,1.0,34.9,ADM,20392.34,1667.06,22059.4,16246.5005730659,1272.11031518624,17518.6108882521,4145.84899713467,394.954154727793,4540.80315186246,711692.666,58180.3939999999,769873.06,21876.4813682283,,,,,1.9323782234957,153.484240687679,,,0.720343839541547,17.4171919770773,,,,558.073065902578,,,0.0426934097421203,245.029799426934,,,,252.289684813753,,,,308.27793696275,,,199.051862464183,730.123782234957,,,,,,,193.20687679083,557.773925501432,1272.11031518624,16246.5005730659,20238.8557593123,1665.1276217765,21903.9833810888,,1323.3793696275,,,0,0,0,1,0,1,0
MN,2018-2019,13,515,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,HIGHLAND ELEMENTARY,2709510.0,2709510,24500200400000.0,270951000398.0,570.0,PK-05,2.0,551.28,ADM,13948.1,644.84,14592.94,9802.26416702945,249.891289362937,10052.1554563923,4145.84907850819,394.954614714845,4540.80369322304,7689308.568,355487.3952,8044795.9632,13894.9962696818,,,,10.292736903207,1.93242998113481,153.484109708315,,515.025177768103,0.720468727325497,17.4172652735452,,,,558.073102597591,,,0.0428276012189812,245.029748947903,,94.4739152517776,,252.289743868814,,595.854592947322,,308.278043825279,,174.503464664054,199.05198810042,730.123693948628,220.4123494413,6306.42736903207,,,,574.032107096212,193.206900304745,557.774034973153,29.4789399216369,1531.65480336671,13279.5907125235,642.907570018865,13922.4982825424,,1323.37933536496,,,0,0,0,1,0,0,0
MN,2018-2019,13,517,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,NORTH PARK ELEMENTARY,2709510.0,2709510,24500200400000.0,270951000400.0,430.0,PK-05,2.0,426.9,ADM,14267.05,700.75,14967.8,10121.1900445069,305.802131646755,10426.9921761536,4145.84909814945,394.95464980089,4540.80374795034,6090603.645,299150.175,6389753.81999999,14703.4575092757,,,,15.5535019910986,1.93244319512766,153.484094635746,,81.4239400327945,0.720473178730381,17.417263996252,,,,558.073108456313,,,0.0428203326305926,245.029749355821,,0.665612555633637,,252.289739985945,,703.427500585617,,308.278051065823,,289.113586319981,199.052002810962,730.123705785898,304.037502928086,6908.70407589599,,,,426.135207308503,193.206910283438,557.774045443897,1.76462871866947,1696.16661981728,14032.1419653314,698.817556804872,14730.9595221363,,1323.37933942375,,,0,0,0,1,0,0,0
MN,2018-2019,13,520,COLUMBIA HEIGHTS PUBLIC SCHOOL DIST,VALLEY VIEW ELEMENTARY,2709510.0,2709510,24500200400000.0,270951000402.0,537.0,PK-05,2.0,515.76,ADM,13322.58,550.68,13873.26,9176.73373274391,155.724619978284,9332.45835272219,4145.84909647898,394.954630060493,4540.80372653947,6871253.8608,284018.7168,7155272.5776,13128.9811917306,,,,1.91321544904606,1.9324298123158,153.484101132309,,561.360264464091,0.72047076159454,17.4172677214208,,,,558.073115402512,,,0.0428299984488909,245.029742515898,,82.5788351171087,,252.289747169226,,500.760353652861,,308.278036295951,,227.452128897161,199.052000930665,730.123700946176,153.153579184116,6273.7903870017,,,,583.307255312548,193.206898557468,557.774042190165,2.57104079416783,945.571292849387,12607.7356344035,548.747570187684,13156.4832045912,,1323.37934310532,,,0,0,0,1,0,0,0
MN,2018-2019,81,10,COMFREY PUBLIC SCHOOL DISTRICT,COMFREY ELEMENTARY,2709540.0,2709540,24500807000000.0,270954000403.0,63.0,PK-06,2.0,61.97,ADM,15859.39,463.64,16323.03,10885.6724221397,427.814426335323,11313.486848475,4973.71663708245,35.8339519122155,5009.55058899467,982806.3983,28731.7708,1011538.1691,15041.6962402637,,309.404550588994,,,,850.938680006454,,,,,,,,1505.23269323866,,,,115.246570921413,,,,1222.45505889946,,,,80.2599644989511,,,35.8339519122155,136.651928352428,391.620300145231,6671.52654510246,,3.06228820396966,,,,147.746974342423,36.1941261900919,4214.14587703727,15008.4513199935,463.64,15472.0913199935,,602.717928029691,,,0,0,0,1,0,0,0
MN,2018-2019,81,20,COMFREY PUBLIC SCHOOL DISTRICT,COMFREY SECONDARY,2709540.0,2709540,24500807000000.0,270954000404.0,85.0,07-12,4.0,83.97,ADM,13888.42,249.489999999999,14137.91,8914.68607836132,213.656186733357,9128.34226509467,4973.71668453018,35.8339883291651,5009.55067285935,1166210.62739999,20949.6753,1187160.3027,12810.3598648932,,309.404668333928,,697.005597237108,,850.938668572109,,46.2163868048112,,,,554.489103251161,,1505.23270215553,,,,115.246516613076,,114.45933071335,,1222.45516255805,,,,80.2599738001667,13.0999166368941,13.5160176253423,35.8339883291651,136.651899487912,200.556270096463,6355.13028462546,,3.06228414910086,,,,147.746933428605,,1133.86935810408,12991.264944623,249.489999999999,13240.754944623,,602.717875431701,,,0,0,0,1,0,0,0
MN,2018-2019,4015,10,COMMUNITY OF PEACE ACADEMY,Community of Peace Academy Elem,2700115.0,2700115,,270011502605.0,388.0,PK-04,2.0,374.05,ADM,14705.18,984.99,15690.17,9525.95834781446,896.28215479214,10422.2405026066,5179.21149578933,88.7112952813794,5267.92279107071,5500472.579,368435.5095,5868908.0885,12336.7753113983,,,,18.7594706590028,27.4590295415051,1655.35495254645,19.6558214142494,40.7859109744686,,,,,,1237.32551797887,,,,363.470819409169,,861.064964576928,,744.555326827964,,,,116.066114155861,,189.765352225638,12.3382435503274,,644.247774361716,5957.9917925411,,108.085523325758,,311.778024328298,48.9140221895468,119.387274428552,232.378559016174,2145.81283250902,13009.039136479,937.875149044245,13946.9142855233,,834.965967116695,,,0,0,0,1,0,0,0
MN,2018-2019,4015,11,COMMUNITY OF PEACE ACADEMY,Community of Peace Academy High Sch,2700115.0,2700115,,270011504163.0,263.0,09-12,4.0,247.41,ADM,14548.8699999999,446.75,14995.6199999999,9369.64342589224,358.043005537367,9727.68643142961,5179.21151125661,88.711329372297,5267.92284062891,3599535.92669999,110530.4175,3710066.34419999,11700.2177382148,,,,412.09817711491,27.4590356089082,1655.35495735823,,2.44929469301968,,,,,,1237.32549209813,,,,363.470837880441,,753.990420759063,,744.555313043126,,,,116.066125055575,,495.052018915969,12.3382644193848,,260.554100480983,4836.5028091023,,108.085526049876,,335.049553372943,48.9140293440038,119.387292348732,97.4889050563841,2525.31094135241,12891.0657479487,419.290964391091,13310.3567123398,,834.965967422497,,9.19021058162564,0,0,0,1,0,0,0
MN,2018-2019,4015,12,COMMUNITY OF PEACE ACADEMY,Community of Peace Academy Middle,2700115.0,2700115,,270011505136.0,149.0,05-08,3.0,147.53,ADM,12390.28,502.94,12893.22,7211.04785467362,414.22551345489,7625.27336812851,5179.21155019318,88.7113129532976,5267.92286314647,1827938.0084,74198.7382,1902136.7466,9507.13877684091,,,,129.519080864908,27.4590252829932,1655.35497864841,54.6600691384803,38.4681759642106,,,,,,1237.32549312004,,,,363.47081949434,,1041.71395648342,,744.555344675659,,,,116.06615603606,,371.579407578119,12.3382362909238,,278.326984342167,3954.92713346438,,108.085541923676,,302.551752185996,48.9140513793804,119.387243272554,81.2384599742425,1372.28834813258,10696.4568453873,420.820905578526,11117.2777509659,,834.965973022436,,,0,0,0,1,0,0,0
MN,2018-2019,4181,10,COMMUNITY SCHOOL OF EXCELLENCE,COMMUNITY SCHOOL OF EXCELLENCE,2700304.0,2700304,,270030403728.0,1344.0,PK-08,3.0,1313.53,ADM,10945.99,708.88,11654.8699999999,5840.91861624782,708.8858495809,6549.80446582872,5105.07853646281,0,5105.07853646281,14377886.2447,931135.1464,15309021.3910999,8997.35257582899,,4.38065365846231,,80.5426065639917,,1595.50887303677,,72.3171225628649,,,,,,1155.16987811469,,,,71.986867448783,,306.790328351845,,411.402792475238,,214.681666958501,,31.4111516295783,,57.3893858533874,,,434.561319497841,4155.21242758064,,153.126673924463,,133.208171872739,,,274.324530083058,820.792132650187,9278.16400440035,708.88,9987.04400440035,,1682.09164617481,,-0.0152261463384924,0,0,0,1,0,0,0
MN,2018-2019,4181,20,COMMUNITY SCHOOL OF EXCELLENCE,Community School of Excellence High,2700304.0,2700304,,270030405221.0,,09-09,3.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,0,0,1,0,1,0
MN,2018-2019,166,90,COOK COUNTY PUBLIC SCHOOLS,COOK COUNTY ALTERNATIVE,2713110.0,2713110,24501600100000.0,271311002511.0,0.0,09-12,4.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,0,0,1,0,1,0
MN,2018-2019,166,40,COOK COUNTY PUBLIC SCHOOLS,COOK COUNTY MIDDLE,2713110.0,2713110,24501600100000.0,271311002635.0,114.0,06-08,3.0,114.37,ADM,10047.62,486.18,10533.8,7087.26956369677,486.172685144705,7573.44224884147,2960.35560024481,0,2960.35560024481,1149146.2994,55604.4066,1204750.706,8705.03588696816,,,,,,551.777826353064,,,,,,,,566.893765847687,,,,349.197167089271,,96.0884847425024,,562.064789717583,,866.656028678849,,,,591.52863513159,,148.252863513159,411.986884672553,3241.36172073096,,0.378508350091807,,195.744163679286,,,74.1858004721517,2095.89053073358,9495.84217364693,486.18,9982.02217364693,,781.790679373961,,,0,0,0,1,0,0,0
MN,2018-2019,166,50,COOK COUNTY PUBLIC SCHOOLS,COOK COUNTY SENIOR HIGH,2713110.0,2713110,24501600100000.0,271311000656.0,175.0,09-12,4.0,165.92,ADM,13408.16,609.51,14017.67,10447.8107521697,609.508498071359,11057.319250241,2960.35553278688,0,2960.35553278688,2224681.9072,101129.899199999,2325811.80639999,11905.7302417686,,,,1062.18936837029,,551.777844744455,,283.1756268081,,,0.361620057859209,677.047733847637,,566.893743972999,,,,349.197143201542,,114.234450337512,,562.064790260366,,465.496082449373,,,,426.70763018322,,148.252832690453,580.491622468659,5024.46142719382,,0.378495660559305,,764.94081485053,,,28.6552555448408,1629.55761812921,12573.2065284474,609.51,13182.7165284474,,781.790682256509,,,0,0,0,1,0,0,0
MN,2018-2019,166,30,COOK COUNTY PUBLIC SCHOOLS,GRAND MARAIS COMMUNITY,2713110.0,2713110,24501600100000.0,271311004413.0,0.0,06-12,4.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,0,0,1,0,1,0
MN,2018-2019,166,60,COOK COUNTY PUBLIC SCHOOLS,SAWTOOTH MOUNTAIN ELEMENTARY,2713110.0,2713110,24501600100000.0,271311000658.0,211.0,PK-05,2.0,181.83,ADM,13338.0399999999,2416.84,15754.88,10377.6969147005,2416.8402353847,12794.5371500852,2960.35544189627,0,2960.35544189627,2425255.8132,439454.0172,2864709.8304,13901.1105092294,,,,,,551.777814442061,,25.0053896496727,,,,,,566.893746906451,,,,349.197107188032,,202.935269207501,,562.064785788923,,915.447615904966,,,,215.188472749271,,148.252818566793,2264.29241599296,4717.06863553869,,0.3784853984491,,952.20486168399,,,152.547819391739,3349.84666996645,12761.2567959082,2416.84,15178.0967959082,,781.790683605565,,,0,0,0,1,0,0,0
MN,2018-2019,4201,10,CORNERSTONE MONTESSORI ELEMENTARY,CORNERSTONE MONTESSORI ELEMENTARY,2700368.0,2700368,,270036804523.0,140.0,KG-06,2.0,141.69,ADM,12907.31,413.78,13321.09,7517.96887571458,413.781494812619,7931.7503705272,5389.33580351471,0,5389.33580351471,1828836.7539,58628.4881999999,1887465.2421,11103.3873617883,,,,,,1434.31434822499,,37.2079892723551,,,,,,2097.68162890818,,,,110.119556778883,,77.5136565742113,,467.665113981226,,,,213.190203966405,,,,,222.077775425224,3545.45063166066,,211.729832733432,,,,,191.703719387395,3857.79659820735,11435.7876625026,413.78,11849.5676625026,,854.635118921589,,,0,0,0,1,0,0,0
MN,2018-2019,95,10,CROMWELL-WRIGHT PUBLIC SCHOOLS,CROMWELL-WRIGHT ELEMENTARY,2709690.0,2709690,24500900500000.0,270969000410.0,158.0,PK-06,2.0,155.02,ADM,15438.34,740.92,16179.26,6009.16436588827,565.287511288866,6574.45187717713,9429.18668558895,175.624564572313,9604.81125016127,2393251.4668,114857.4184,2508108.8852,,,,,,,4475.84531028254,,57.2949941942975,,25.4100116114049,,,,1111.81357244226,,,,678.650625725712,,,,1166.48355050961,,,,71.6993291188233,,80.876790091601,,,468.706295961811,4873.12637079086,,281.593536317894,,,175.624564572313,776.876983615017,96.5812153270545,997.866210811508,10905.1996955231,740.92,11646.1196955231,,840.813765965681,,,0,0,0,1,0,0,1
MN,2018-2019,95,20,CROMWELL-WRIGHT PUBLIC SCHOOLS,CROMWELL-WRIGHT SECONDARY,2709690.0,2709690,24500900500000.0,270969000409.0,173.0,07-12,4.0,170.21,ADM,16136.21,189.74,16325.9499999999,6707.03178426649,14.1237295106045,6721.15551377709,9429.186769285,175.624581399447,9604.81135068445,2746544.3041,32295.6454,2778839.9495,,,,,1259.14482110334,,4475.84530873626,,133.38364373421,,25.4100229128723,2.49104047940779,426.415545502614,,1111.81358322072,,,,678.650608072381,,,,1166.48357910816,,,,71.6993713647846,,297.456024910404,,,11.6326890311967,3826.07161741378,,281.593560895364,,,175.624581399447,776.876975500851,,764.560131602138,11526.9810475295,189.74,11716.7210475295,,840.813759473591,,,0,0,0,1,0,0,1
MN,2018-2019,593,30,CROOKSTON PUBLIC SCHOOL DISTRICT,CROOKSTON PRE-K PROGRAM,2709720.0,2709720,24506000300000.0,270972003493.0,17.0,PK-PK,1.0,13.29,ADM,2827.59,300.62,3128.21,0,0,0,2827.59518434913,300.623024830699,3128.21820917983,37578.6711,3995.2398,41573.9108999999,2862.17764114265,,31.1534988713318,,,,404.309255079006,,,,,,,,580.068472535741,,,,233.060195635816,,,,394.020316027088,,,11.1798344620015,71.4334085778781,,,30.1188863807373,183.347629796839,,,,,,,259.32430398796,529.084273890143,,,2423.28074492099,300.62,2723.90074492099,,401.118133935289,,,0,0,0,1,0,1,0
MN,2018-2019,593,90,CROOKSTON PUBLIC SCHOOL DISTRICT,CROOKSTON SECONDARY,2709720.0,2709720,24506000300000.0,270972000412.0,486.0,07-12,4.0,502.09,ADM,13309.46,320.72,13630.18,10481.8672747913,20.0955804736202,10501.9628552649,2827.59465434483,300.623055627477,3128.21770997231,6682546.7714,161030.3048,6843577.0762,13071.5981059648,,31.1531996255651,,1153.59586926646,,404.309127845605,5.13453763269533,287.415124778426,,,5.3771037065068,344.251548527156,,580.068513613097,,,,233.059869744468,,107.702782369694,,394.020554083929,,993.815351829353,11.1801669023481,71.4332291023521,,373.864884781612,30.1187635682845,183.347348085004,,4676.3240255731,,,,570.000537752195,259.324125156844,529.08446692824,9.58393913441813,1974.89714991336,12617.7357473759,315.585462367304,12933.3212097432,,401.118345316576,,,0,0,0,1,0,0,0
MN,2018-2019,593,80,CROOKSTON PUBLIC SCHOOL DISTRICT,HIGHLAND ELEMENTARY,2709720.0,2709720,24506000300000.0,270972000414.0,414.0,01-06,2.0,418.36,ADM,11214.04,1074.54,12288.58,8386.45037766516,773.921598623195,9160.37197628836,2827.59463141791,300.62302801415,3128.21765943206,4691505.7744,449544.5544,5141050.3288,11886.6157163764,,31.153217324792,,,,404.309111769767,,135.932068075341,,,,,,580.068505593268,,,,233.059852758389,,100.357204321636,,394.020556458552,,779.753011760206,11.1801558466392,71.4332393154221,,,30.1187494024285,183.347332440959,773.921598623195,5273.32046562768,,,,561.122095802658,259.324122765082,529.084472702935,,1535.96553207763,10673.7988201548,1074.54,11748.3388201548,,401.118343053829,,,0,0,0,1,0,0,0
MN,2018-2019,593,20,CROOKSTON PUBLIC SCHOOL DISTRICT,NEW PATHS AREA LEARNING CENTER,2709720.0,2709720,24506000300000.0,270972001029.0,73.0,07-12,4.0,16.34,ADM,16244.65,300.62,16545.27,13417.0673194614,0,13417.0673194614,2827.59485924112,300.623011015911,3128.21787025703,265437.581,4912.1308,270349.7118,16279.237838694,,31.1529987760097,,,,404.309057527539,,,,,,,,580.068543451652,,,,233.059975520195,,,,394.020807833537,,376.431456548347,11.1799265605875,71.4332925336597,,,30.1187270501835,183.347613219094,,7019.09485924112,,,,3288.19461444308,259.32435740514,529.084455324357,,2733.34638922888,15840.3409424724,300.62,16140.9609424724,,401.118115055079,,,0,0,0,1,0,1,0
MN,2018-2019,593,100,CROOKSTON PUBLIC SCHOOL DISTRICT,NORTHERN LIGHTS ACADEMY,2709720.0,2709720,24506000300000.0,270972001030.0,5.0,06-12,4.0,7.63,ADM,26372.91,300.62,26673.53,23545.3250327654,0,23545.3250327654,2827.59501965924,300.622542595019,3128.21756225425,201225.3033,2293.7306,203519.033899999,26407.497590848,,31.1533420707732,,,,404.309305373525,,,,,,,,580.068152031454,,,,233.060288335517,,,,394.020969855832,,,11.1795543905635,71.4338138925294,,,30.1192660550458,183.347313237221,,17764.8466579292,,,,340.904325032765,259.32372214941,529.083879423329,,5439.5740498034,25968.6006946264,300.62,26269.2206946264,,401.117955439056,,,0,0,0,1,0,0,0
MN,2018-2019,593,10,CROOKSTON PUBLIC SCHOOL DISTRICT,WASHINGTON ELEMENTARY,2709720.0,2709720,24506000300000.0,270972000416.0,196.0,PK-KG,1.0,176.5,ADM,12130.9499999999,482.32,12613.2699999999,9303.36220963172,181.701246458923,9485.06345609065,2827.59467422096,300.623059490085,3128.21773371104,2141112.675,85129.48,2226242.155,12228.6185676097,,31.1532011331444,,,,404.309121813031,,118.619206798866,,,,,,580.068498583569,,,,233.059886685552,,117.322266288951,,394.020566572238,,640.597960339943,11.1801699716713,71.4332011331444,,,30.1187535410764,183.347365439093,158.901416430594,5275.80515580736,,,,1110.7740509915,259.324135977337,529.084475920679,22.7998300283286,2040.24356940509,11608.0216713881,482.32,12090.3416713881,,401.118356940509,,,0,0,0,1,0,0,0
MN,2018-2019,182,1,CROSBY-IRONTON PUBLIC SCHOOL DIST.,CROSBY-IRONTON SECONDARY,2709750.0,2709750,24501800600000.0,270975000417.0,488.0,07-12,4.0,478.45,ADM,13353.62,66.15,13419.77,9668.51859128435,66.1529104399623,9734.67150172431,3685.08544257498,0,3685.08544257498,6389039.489,31649.4675,6420688.9565,11841.9000123512,,,,1027.34824955585,,925.331089978054,,177.841947956944,,,1.18219249660361,55.7851186121851,,696.159159786811,,,,37.8194795694429,,403.478043682725,,1017.0451039816,,566.192203992057,,,,455.028508726094,,,,4405.39193228132,,,,571.597073884418,,,64.9707179433587,2005.85551259274,12250.446962065,66.15,12316.596962065,,1008.73060925906,,,0,0,0,1,0,0,0
MN,2018-2019,182,6,CROSBY-IRONTON PUBLIC SCHOOL DIST.,CUYUNA RANGE ELEMENTARY,2709750.0,2709750,24501800600000.0,270975000291.0,560.0,PK-06,2.0,554.18,ADM,11740.75,711.51,12452.26,8055.66987260457,711.508697535096,8767.17857013966,3685.08545959796,0,3685.08545959796,6506488.83499999,394304.611799999,6900793.44679999,10945.7087791107,,,,6.47852683243711,,925.331101808076,,106.523169367353,,,,,,696.159172110144,,,,37.8194810350427,,346.927550615323,,1017.04509365188,,233.382745678299,,,,246.899924212349,,,663.14978887726,3743.36320329134,,,,322.893157457865,,,48.3589086578368,3049.20159514959,10708.8957288245,711.51,11420.4057288245,,1008.73061099281,,,0,0,0,1,0,0,0
MN,2018-2019,4059,10,CROSSLAKE COMMUNITY CHARTER SCHOOL,CROSSLAKE COMMUNITY CHARTER SCHOOL,2700218.0,2700218,,270021803475.0,155.0,KG-08,3.0,149.46,ADM,12092.99,516.73,12609.72,7261.20808243008,516.728623042954,7777.93670547303,4831.76729559748,0,4831.76729559748,1807418.2854,77230.4658,1884648.7512,8368.00808920387,,,,,,2264.99678843837,,,,,,,,891.064565770105,,,,412.58002141041,,482.958651144118,,629.646527498996,,,,8.27070788170748,,286.434965877157,,,389.823431018332,4569.79633346714,,,,334.537668941522,,,126.905192024621,1587.48046300013,9827.99321156162,516.73,10344.7232115616,,625.208684597885,,,0,0,0,1,0,0,0
MN,2018-2019,4059,20,CROSSLAKE COMMUNITY CHARTER SCHOOL,CROSSLAKE COMMUNITY HIGH SCHOOL,2700218.0,2700218,,270021804782.0,91.0,05-12,4.0,110.61,ADM,13277.49,0,13277.49,8445.72534128921,0,8445.72534128921,4831.76756170328,0,4831.76756170328,1468623.1689,0,1468623.1689,9024.73102988887,,,,,,2264.99683572913,,11.0470120242292,,,,,,891.064641533315,,,,412.580056052798,,,,629.64659614863,,,,8.27068077027393,,,,,,6288.85579965645,,,,,,,,2145.82252960853,11001.4461522466,0,11001.4461522466,,625.208751469125,,,0,0,0,1,0,0,0
MN,2018-2019,4025,10,CYBER VILLAGE ACADEMY,CYBER VILLAGE ACADEMY,2700138.0,2700138,,270013802717.0,228.0,KG-12,4.0,221.67,ADM,15002.29,646.09,15648.38,9506.93368520774,646.090494879776,10153.0241800875,5495.35575404881,0,5495.35575404881,3325557.6243,143218.7703,3468776.3946,11864.3815292412,,,,4.78129652185681,,1991.11954707448,,,,,,,,1539.16285469391,,,,,,14.8862723868814,,726.505842017413,,,,,,0.705282627328912,,,136.866783958135,4609.04953308972,,975.234898723327,,,,,509.22371092164,4877.51130058194,13011.1704529255,646.09,13657.2604529255,,263.332611539676,,,0,0,0,1,0,0,0
MN,2018-2019,466,1,DASSEL-COKATO PUBLIC SCHOOL DIST.,COKATO ELEMENTARY,2710060.0,2710060,24504701900000.0,271006000426.0,476.0,PK-04,2.0,467.4,ADM,10437.2,445.67,10882.87,8248.8743046641,442.191377834831,8691.06568249893,2188.33810440736,3.48359007274283,2191.8216944801,4878347.28,208306.158,5086653.438,9960.2887484106,,6.97207958921694,,3.16219512195121,,549.538960205391,3.34400941377834,85.2086007702182,,,,,,302.55434317501,,,,286.889580658964,,375.995100556268,,48.6248823277706,,594.950919982884,,145.337398373983,,110.745806589644,,34.6612965340179,336.478605049208,4577.37496790757,,,,514.944908001711,3.48359007274283,202.082242190842,102.368763371844,1986.49180573384,9802.45243902439,442.325990586221,10244.7784296106,,611.67732135216,,,0,0,0,1,0,0,0
